gender,education,age,country,results_count,effective_sample_size,vaccine_accept_yes,vaccine_accept_no,vaccine_accept_dontknow,vaccine_accept_alreadytaken
all,less_than_primary,all,US,331,191.551,0.42847707800032964,0.28507401587632536,0.264271374928237,0.022177531195108024
all,primary_school,all,US,2551,1454.25,0.4301877563059623,0.28796863934812966,0.2506098655911621,0.03123373875474572
all,secondary_school,all,US,7894,4000.479,0.5143786210220532,0.20640429333417595,0.27921708564376924
all,college,all,US,22319,10738.003,0.5217753820763931,0.2445048455513939,0.23371977237221603
all,graduate_school,all,US,10934,5597.185,0.6034359618382328,0.18426079388547006,0.19945777475102167
